Date,Short Volume,Total Volume
2017-01-03,159035.0,208369.0
2017-01-04,347316.0,467287.0
2017-01-05,185628.0,238814.0
2017-01-06,175921.0,251305.0
2017-01-09,88357.0,132315.0
2017-01-10,92438.0,139718.0
2017-01-11,82179.0,127972.0
2017-01-12,105767.0,149028.0
2017-01-13,171877.0,248707.0
2017-01-17,116107.0,159402.0
2017-01-18,98798.0,160714.0
2017-01-19,253291.0,338058.0
2017-01-20,116374.0,159005.0
2017-01-23,153441.0,240231.0
2017-01-24,152756.0,218674.0
2017-01-25,132860.0,176924.0
2017-01-26,99934.0,122016.0
2017-01-27,92005.0,125225.0
2017-01-30,93919.0,150457.0
2017-01-31,149500.0,196946.0
2017-02-01,120810.0,168996.0
2017-02-02,100351.0,135039.0
2017-02-03,68155.0,96539.0
2017-02-06,109351.0,148394.0
2017-02-07,116658.0,165801.0
2017-02-08,141573.0,207132.0
2017-02-09,272550.0,344834.0
2017-02-10,130132.0,173947.0
2017-02-13,265194.0,321157.0
2017-02-14,245683.0,331144.0
2017-02-15,177176.0,228141.0
2017-02-16,266185.0,335716.0
2017-02-17,246667.0,320133.0
2017-02-21,177612.0,246763.0
2017-02-22,202660.0,280256.0
2017-02-23,487398.0,688161.0
2017-02-24,448407.0,528032.0
2017-02-27,348568.0,480703.0
2017-02-28,155742.0,221714.0
2017-03-01,169888.0,218164.0
2017-03-02,109353.0,145566.0
2017-03-03,104240.0,142806.0
2017-03-06,137774.0,176785.0
2017-03-07,179109.0,253621.0
2017-03-08,245344.0,289585.0
2017-03-09,231094.0,280569.0
2017-03-10,132353.0,156508.0
2017-03-13,130372.0,170100.0
2017-03-14,275349.0,358155.0
2017-03-15,181732.0,255262.0
2017-03-16,265149.0,345051.0
2017-03-17,198412.0,262086.0
2017-03-20,106190.0,160912.0
2017-03-21,253671.0,352478.0
2017-03-22,96978.0,165774.0
2017-03-23,122779.0,183164.0
2017-03-24,207444.0,279814.0
2017-03-27,209360.0,293735.0
2017-03-28,231773.0,332642.0
2017-03-29,119542.0,150422.0
2017-03-30,132891.0,171138.0
2017-03-31,103287.0,139655.0
2017-04-03,334052.0,554316.0
2017-04-04,250859.0,404197.0
2017-04-05,253136.0,324041.0
2017-04-06,195013.0,252513.0
2017-04-07,172397.0,213903.0
2017-04-10,172258.0,273868.0
2017-04-11,168431.0,204727.0
2017-04-12,200045.0,275014.0
2017-04-13,385171.0,508789.0
2017-04-17,110336.0,158725.0
2017-04-18,93365.0,148197.0
2017-04-19,110656.0,171895.0
2017-04-20,228695.0,327650.0
2017-04-21,171932.0,256344.0
2017-04-24,121794.0,187721.0
2017-04-25,198380.0,348237.0
2017-04-26,108186.0,186188.0
2017-04-27,100332.0,184784.0
2017-04-28,136115.0,244147.0
2017-05-01,206121.0,353995.0
2017-05-02,119336.0,179827.0
2017-05-03,162191.0,238258.0
2017-05-04,428311.0,641778.0
2017-05-05,296924.0,442307.0
2017-05-08,196550.0,414102.0
2017-05-09,301129.0,480229.0
2017-05-10,188146.0,278391.0
2017-05-11,176377.0,274475.0
2017-05-12,191860.0,279705.0
2017-05-15,198010.0,327626.0
2017-05-16,118541.0,204599.0
2017-05-17,220943.0,350748.0
2017-05-18,217166.0,336204.0
2017-05-19,173200.0,268530.0
2017-05-22,127004.0,178849.0
2017-05-23,145512.0,202497.0
2017-05-24,206030.0,297941.0
2017-05-25,182011.0,260176.0
2017-05-26,280266.0,392264.0
2017-05-30,229376.0,343755.0
2017-05-31,329653.0,460385.0
2017-06-01,296737.0,379088.0
2017-06-02,226866.0,360129.0
2017-06-05,180744.0,284016.0
2017-06-06,363610.0,522388.0
2017-06-07,307530.0,442028.0
2017-06-08,311172.0,420161.0
2017-06-09,797257.0,1043504.0
2017-06-12,317182.0,458178.0
2017-06-13,359663.0,482482.0
2017-06-14,383494.0,553276.0
2017-06-15,332141.0,450063.0
2017-06-16,237426.0,326498.0
2017-06-19,184734.0,255528.0
2017-06-20,218469.0,302925.0
2017-06-21,150502.0,203164.0
2017-06-22,296213.0,416011.0
2017-06-23,259848.0,348920.0
2017-06-26,258711.0,337552.0
2017-06-27,260888.0,340913.0
2017-06-28,209164.0,320822.0
2017-06-29,305744.0,424944.0
2017-06-30,245617.0,361178.0
2017-07-03,158098.0,247525.0
2017-07-05,342607.0,626611.0
2017-07-06,401467.0,748604.0
2017-07-07,402643.0,678489.0
2017-07-10,315554.0,502336.0
2017-07-11,234552.0,422621.0
2017-07-12,258473.0,399155.0
2017-07-13,275028.0,426148.0
2017-07-14,238725.0,365919.0
2017-07-17,192552.0,354467.0
2017-07-18,142173.0,262387.0
2017-07-19,158172.0,312931.0
2017-07-20,162531.0,278398.0
2017-07-21,150034.0,265787.0
2017-07-24,148446.0,324293.0
2017-07-25,202085.0,341066.0
2017-07-26,105398.0,216423.0
2017-07-27,241842.0,417414.0
2017-07-28,175385.0,299494.0
2017-07-31,187345.0,287000.0
2017-08-01,158214.0,252464.0
2017-08-02,246038.0,370505.0
2017-08-03,374474.0,544764.0
2017-08-04,276104.0,408389.0
2017-08-07,141552.0,240275.0
2017-08-08,148339.0,236167.0
2017-08-09,182254.0,309462.0
2017-08-10,204802.0,314102.0
2017-08-11,180086.0,237531.0
2017-08-14,74847.0,150023.0
2017-08-15,72289.0,118616.0
2017-08-16,81255.0,146387.0
2017-08-17,131997.0,230153.0
2017-08-18,218880.0,295869.0
2017-08-21,132060.0,276792.0
2017-08-22,90883.0,164868.0
2017-08-23,116493.0,226123.0
2017-08-24,122026.0,243205.0
2017-08-25,99993.0,180900.0
2017-08-28,100907.0,160933.0
2017-08-29,122134.0,194727.0
2017-08-30,122261.0,179973.0
2017-08-31,101886.0,164570.0
2017-09-01,83077.0,137453.0
2017-09-05,111213.0,175682.0
2017-09-06,113636.0,177667.0
2017-09-07,101884.0,179533.0
2017-09-08,93848.0,167335.0
2017-09-11,157148.0,292989.0
2017-09-12,131488.0,221150.0
2017-09-13,93704.0,161935.0
2017-09-14,196623.0,319718.0
2017-09-15,133301.0,217278.0
2017-09-18,114276.0,247177.0
2017-09-19,118684.0,221121.0
2017-09-20,106661.0,200894.0
2017-09-21,109403.0,201408.0
2017-09-22,186168.0,389070.0
2017-09-25,153181.0,266495.0
2017-09-26,178773.0,317506.0
2017-09-27,151662.0,244743.0
2017-09-28,168675.0,271675.0
2017-09-29,136474.0,258310.0
2017-10-02,119975.0,181609.0
2017-10-03,220083.0,351481.0
2017-10-04,203568.0,343681.0
2017-10-05,111613.0,181812.0
2017-10-06,112146.0,202444.0
2017-10-09,203405.0,302948.0
2017-10-10,165976.0,285037.0
2017-10-11,109835.0,181695.0
2017-10-12,101636.0,167129.0
2017-10-13,115881.0,171874.0
2017-10-16,143865.0,203481.0
2017-10-17,90632.0,127107.0
2017-10-18,115551.0,192210.0
2017-10-19,127115.0,208177.0
2017-10-20,137388.0,223261.0
2017-10-23,139380.0,203545.0
2017-10-24,95592.0,139402.0
2017-10-25,143943.0,247593.0
2017-10-26,139969.0,185797.0
2017-10-27,161433.0,279769.0
2017-10-30,104122.0,153718.0
2017-10-31,97678.0,164580.0
2017-11-01,156793.0,255828.0
2017-11-02,459590.0,695296.0
2017-11-03,234344.0,388066.0
2017-11-06,145155.0,224115.0
2017-11-07,115879.0,177243.0
2017-11-08,119349.0,198164.0
2017-11-09,94467.0,168805.0
2017-11-10,90929.0,185633.0
2017-11-13,127984.0,238088.0
2017-11-14,119401.0,223289.0
2017-11-15,121570.0,211394.0
2017-11-16,105238.0,205574.0
2017-11-17,303712.0,516675.0
2017-11-20,178684.0,283614.0
2017-11-21,121470.0,263572.0
2017-11-22,124525.0,193553.0
2017-11-24,77258.0,156889.0
2017-11-27,117883.0,169720.0
2017-11-28,107052.0,163230.0
2017-11-29,272901.0,380833.0
2017-11-30,114859.0,167313.0
2017-12-01,145167.0,215316.0
2017-12-04,123851.0,177970.0
2017-12-05,75933.0,122608.0
2017-12-06,141749.0,230808.0
2017-12-07,120272.0,178643.0
2017-12-08,101267.0,154796.0
2017-12-11,167280.0,329788.0
2017-12-12,183697.0,316740.0
2017-12-13,165550.0,252109.0
2017-12-14,172870.0,262077.0
2017-12-15,195124.0,274954.0
2017-12-18,124581.0,193225.0
2017-12-19,180503.0,248661.0
2017-12-20,135529.0,174770.0
2017-12-21,90856.0,142944.0
2017-12-22,134067.0,207585.0
2017-12-26,89632.0,168419.0
2017-12-27,87462.0,145480.0
2017-12-28,78229.0,130241.0
2017-12-29,89548.0,152369.0
2018-01-02,87373.0,144770.0
2018-01-03,92105.0,137272.0
2018-01-04,213335.0,327643.0
2018-01-05,142049.0,192508.0
2018-01-08,215203.0,331632.0
2018-01-09,107174.0,188995.0
2018-01-10,72787.0,109925.0
2018-01-11,160200.0,257620.0
2018-01-12,117925.0,177067.0
2018-01-16,135175.0,211305.0
2018-01-17,134119.0,214199.0
2018-01-18,152476.0,222936.0
2018-01-19,148124.0,177567.0
2018-01-22,116995.0,170425.0
2018-01-23,98267.0,159147.0
2018-01-24,137091.0,180391.0
2018-01-25,166005.0,239175.0
2018-01-26,127623.0,185325.0
2018-01-29,111022.0,166979.0
2018-01-30,101428.0,166156.0
2018-01-31,93977.0,153584.0
2018-02-01,95714.0,151266.0
2018-02-02,82205.0,168776.0
2018-02-05,86495.0,131555.0
2018-02-06,115158.0,173173.0
2018-02-07,166132.0,223044.0
2018-02-08,241243.0,390816.0
2018-02-09,541930.0,741582.0
2018-02-12,191624.0,252507.0
2018-02-13,131798.0,177388.0
2018-02-14,125972.0,179493.0
2018-02-15,175304.0,231541.0
2018-02-16,187339.0,257216.0
2018-02-20,125400.0,216697.0
2018-02-21,102016.0,152491.0
2018-02-22,231823.0,328535.0
2018-02-23,168474.0,263178.0
2018-02-26,112390.0,167991.0
2018-02-27,150736.0,225641.0
2018-02-28,191840.0,262755.0
2018-03-01,199143.0,331195.0
2018-03-02,182731.0,255592.0
2018-03-05,103173.0,153488.0
2018-03-06,101120.0,150585.0
2018-03-07,146056.0,205911.0
2018-03-08,109543.0,176524.0
2018-03-09,197305.0,265723.0
2018-03-12,286874.0,343453.0
2018-03-13,185538.0,260303.0
2018-03-14,245362.0,342489.0
2018-03-15,169476.0,232622.0
2018-03-16,162324.0,262498.0
2018-03-19,234066.0,333189.0
2018-03-20,147546.0,210475.0
2018-03-21,178185.0,267425.0
2018-03-22,134876.0,217714.0
2018-03-23,215079.0,342490.0
2018-03-26,288548.0,384897.0
2018-03-27,475613.0,613103.0
2018-03-28,741596.0,940122.0
2018-03-29,537130.0,737163.0
2018-04-02,404631.0,571540.0
2018-04-03,507984.0,759916.0
2018-04-04,593355.0,834133.0
2018-04-05,770153.0,1026326.0
2018-04-06,330231.0,527426.0
2018-04-09,291623.0,401851.0
2018-04-10,269903.0,470151.0
2018-04-11,190807.0,302528.0
2018-04-12,220895.0,335138.0
2018-04-13,216699.0,345918.0
2018-04-16,133855.0,210859.0
2018-04-17,163179.0,255785.0
2018-04-18,169089.0,271300.0
2018-04-19,138257.0,235091.0
2018-04-20,161647.0,253645.0
2018-04-23,156891.0,194933.0
2018-04-24,186225.0,220919.0
2018-04-25,192422.0,234511.0
2018-04-26,160951.0,212918.0
2018-04-27,180233.0,231946.0
2018-04-30,97362.0,126398.0
2018-05-01,149248.0,180812.0
2018-05-02,194353.0,261649.0
2018-05-03,504756.0,661331.0
2018-05-04,212817.0,341563.0
2018-05-07,206901.0,308972.0
2018-05-08,167827.0,246462.0
2018-05-09,131946.0,220727.0
2018-05-10,163967.0,276788.0
2018-05-11,149495.0,264473.0
2018-05-14,196645.0,258725.0
2018-05-15,292526.0,414933.0
2018-05-16,150298.0,237628.0
2018-05-17,122643.0,202665.0
2018-05-18,192133.0,328833.0
2018-05-21,209587.0,353329.0
2018-05-22,241339.0,342262.0
2018-05-23,146012.0,217151.0
2018-05-24,85030.0,134661.0
2018-05-25,98089.0,152027.0
2018-05-29,126028.0,219270.0
2018-05-30,198856.0,332708.0
2018-05-31,143723.0,216654.0
2018-06-01,198093.0,327578.0
2018-06-04,152863.0,237568.0
2018-06-05,162432.0,252461.0
2018-06-06,506485.0,891812.0
2018-06-07,437467.0,696567.0
2018-06-08,267831.0,412636.0
2018-06-11,271857.0,459334.0
2018-06-12,831952.0,1003977.0
2018-06-13,307679.0,416890.0
2018-06-14,385966.0,472750.0
2018-06-15,354769.0,455445.0
2018-06-18,290649.0,415574.0
2018-06-19,324752.0,479756.0
2018-06-20,229734.0,317111.0
2018-06-21,220972.0,315106.0
2018-06-22,292522.0,455603.0
2018-06-25,214132.0,301058.0
2018-06-26,185092.0,273874.0
2018-06-27,242935.0,336522.0
2018-06-28,269270.0,367678.0
2018-06-29,168778.0,252841.0
2018-07-02,371611.0,609252.0
2018-07-03,281996.0,433986.0
2018-07-05,399121.0,612482.0
2018-07-06,226287.0,318336.0
2018-07-09,182493.0,235144.0
2018-07-10,227757.0,289559.0
2018-07-11,100728.0,158159.0
2018-07-12,105099.0,148576.0
2018-07-13,167548.0,210576.0
2018-07-16,159362.0,220356.0
2018-07-17,168824.0,234572.0
2018-07-18,139386.0,178746.0
2018-07-19,172655.0,226025.0
2018-07-20,155743.0,193160.0
2018-07-23,235419.0,345386.0
2018-07-24,224980.0,344975.0
2018-07-25,258794.0,330615.0
2018-07-26,146587.0,177754.0
2018-07-27,206535.0,254995.0
2018-07-30,172553.0,225073.0
2018-07-31,136240.0,176533.0
2018-08-01,215688.0,297505.0
2018-08-02,707183.0,906486.0
2018-08-03,432244.0,541740.0
2018-08-06,154331.0,265401.0
2018-08-07,784962.0,1123952.0
2018-08-08,552807.0,798516.0
2018-08-09,322348.0,561768.0
2018-08-10,287767.0,431326.0
2018-08-13,210651.0,323536.0
2018-08-14,159041.0,222227.0
2018-08-15,215251.0,301781.0
2018-08-16,131024.0,181370.0
2018-08-17,454114.0,638807.0
2018-08-20,320490.0,420820.0
2018-08-21,263272.0,340378.0
2018-08-22,134416.0,174057.0
2018-08-23,97226.0,140436.0
2018-08-24,78587.0,110518.0
2018-08-27,207949.0,277110.0
2018-08-28,215081.0,256675.0
2018-08-29,164939.0,200036.0
2018-08-30,172622.0,222780.0
2018-08-31,176304.0,210686.0
2018-09-04,214862.0,270199.0
2018-09-05,176802.0,247795.0
2018-09-06,215178.0,281996.0
2018-09-07,447202.0,689734.0
2018-09-10,243666.0,380688.0
2018-09-11,181230.0,219857.0
2018-09-12,272757.0,355467.0
2018-09-13,182899.0,230256.0
2018-09-14,231371.0,289064.0
2018-09-17,157618.0,198301.0
2018-09-18,432060.0,529007.0
2018-09-19,236911.0,304420.0
2018-09-20,197550.0,256876.0
2018-09-21,119319.0,162465.0
2018-09-24,130418.0,195657.0
2018-09-25,129574.0,189248.0
2018-09-26,226108.0,374320.0
2018-09-27,181369.0,239969.0
2018-09-28,547161.0,1077737.0
2018-10-01,332563.0,725290.0
2018-10-02,229824.0,307024.0
2018-10-03,156359.0,245796.0
2018-10-04,241714.0,370259.0
2018-10-05,530153.0,739826.0
2018-10-08,311014.0,440403.0
2018-10-09,257735.0,388379.0
2018-10-10,302324.0,422608.0
2018-10-11,175259.0,272870.0
2018-10-12,218009.0,332076.0
2018-10-15,156376.0,232918.0
2018-10-16,256068.0,439952.0
2018-10-17,227049.0,334381.0
2018-10-18,145209.0,226892.0
2018-10-19,312525.0,463077.0
2018-10-22,116835.0,166172.0
2018-10-23,471669.0,686458.0
2018-10-24,343490.0,514560.0
2018-10-25,500643.0,790069.0
2018-10-26,813306.0,1143933.0
2018-10-29,325860.0,398519.0
2018-10-30,178253.0,260280.0
2018-10-31,178520.0,220910.0
2018-11-01,266240.0,311909.0
2018-11-02,203428.0,246544.0
2018-11-05,169735.0,246476.0
2018-11-06,197798.0,261130.0
2018-11-07,265852.0,349935.0
2018-11-08,200668.0,254903.0
2018-11-09,185921.0,253778.0
2018-11-12,204287.0,300154.0
2018-11-13,172647.0,231193.0
2018-11-14,153597.0,203733.0
2018-11-15,177377.0,250586.0
2018-11-16,308621.0,442399.0
2018-11-19,264766.0,398131.0
2018-11-20,225035.0,348665.0
2018-11-21,133147.0,183823.0
2018-11-23,153942.0,206445.0
2018-11-26,290409.0,365045.0
2018-11-27,182410.0,252286.0
2018-11-28,131626.0,169042.0
2018-11-29,97712.0,137902.0
2018-11-30,250342.0,325235.0
2018-12-03,304253.0,436995.0
2018-12-04,290044.0,385349.0
2018-12-06,240843.0,382180.0
2018-12-07,457239.0,646574.0
2018-12-10,164202.0,240388.0
2018-12-11,131838.0,202075.0
2018-12-12,149138.0,201079.0
2018-12-13,230367.0,305291.0
2018-12-14,178500.0,266657.0
2018-12-17,249683.0,369704.0
2018-12-18,156845.0,235144.0
2018-12-19,187604.0,265900.0
2018-12-20,266965.0,371523.0
2018-12-21,258277.0,344401.0
2018-12-24,159128.0,219097.0
2018-12-26,258682.0,357753.0
2018-12-27,299964.0,413842.0
2018-12-28,305641.0,413268.0
2018-12-31,193830.0,263535.0
2019-01-02,274973.0,448136.0
2019-01-03,173303.0,294173.0
2019-01-04,280162.0,337355.0
2019-01-07,229386.0,275758.0
2019-01-08,168484.0,226058.0
2019-01-09,171067.0,228352.0
2019-01-10,202924.0,271105.0
2019-01-11,194619.0,249574.0
2019-01-14,124772.0,171160.0
2019-01-15,153441.0,204821.0
2019-01-16,114498.0,157708.0
2019-01-17,107101.0,141983.0
2019-01-18,420842.0,780972.0
2019-01-22,255983.0,444009.0
2019-01-23,352784.0,512199.0
2019-01-24,202138.0,306351.0
2019-01-25,220302.0,345048.0
2019-01-28,153154.0,215053.0
2019-01-29,106037.0,150325.0
2019-01-30,209535.0,317326.0
2019-01-31,314683.0,459825.0
2019-02-01,207067.0,337631.0
2019-02-04,206688.0,296786.0
2019-02-05,151421.0,259172.0
2019-02-06,126704.0,193585.0
2019-02-07,192346.0,294363.0
2019-02-08,148366.0,237619.0
2019-02-11,130620.0,211953.0
2019-02-12,107749.0,158185.0
2019-02-13,115199.0,182910.0
2019-02-14,108805.0,162051.0
2019-02-15,85882.0,182127.0
2019-02-19,105253.0,179704.0
2019-02-20,150995.0,239536.0
2019-02-21,200848.0,311317.0
2019-02-22,147491.0,247016.0
2019-02-25,147552.0,234993.0
2019-02-26,197256.0,292639.0
2019-02-27,227395.0,390103.0
2019-02-28,173953.0,318024.0
2019-03-01,660799.0,929656.0
2019-03-04,457121.0,641580.0
2019-03-05,412805.0,687192.0
2019-03-06,200392.0,344687.0
2019-03-07,173996.0,348654.0
2019-03-08,180788.0,316848.0
2019-03-11,131580.0,256620.0
2019-03-12,142337.0,246168.0
2019-03-13,110771.0,221688.0
2019-03-14,137461.0,253256.0
2019-03-15,267974.0,454609.0
2019-03-18,248471.0,371028.0
2019-03-19,333147.0,430452.0
2019-03-20,268126.0,360996.0
2019-03-21,168771.0,239635.0
2019-03-22,358319.0,515339.0
2019-03-25,256572.0,416447.0
2019-03-26,136775.0,264601.0
2019-03-27,206161.0,392404.0
2019-03-28,193135.0,269535.0
2019-03-29,184354.0,282389.0
2019-04-01,224078.0,317735.0
2019-04-02,137144.0,221883.0
2019-04-03,255305.0,352825.0
2019-04-04,417536.0,763137.0
2019-04-05,180661.0,542217.0
2019-04-08,183756.0,332154.0
2019-04-09,144187.0,249567.0
2019-04-10,122218.0,223674.0
2019-04-11,213361.0,384162.0
2019-04-12,131753.0,293440.0
2019-04-15,224844.0,401112.0
2019-04-16,160452.0,299519.0
2019-04-17,141759.0,216031.0
2019-04-18,118023.0,215133.0
2019-04-22,209512.0,344675.0
2019-04-23,274637.0,373608.0
2019-04-24,265525.0,383559.0
2019-04-25,758638.0,1092444.0
2019-04-26,641934.0,1064593.0
2019-04-29,320542.0,539304.0
2019-04-30,259406.0,358960.0
2019-05-01,282864.0,392642.0
2019-05-02,533000.0,738313.0
2019-05-03,589945.0,898503.0
2019-05-06,231134.0,336862.0
2019-05-07,263379.0,414145.0
2019-05-08,116546.0,201261.0
2019-05-09,151090.0,246408.0
2019-05-10,203968.0,360602.0
2019-05-13,268008.0,440130.0
2019-05-14,168814.0,296169.0
2019-05-15,162838.0,311902.0
2019-05-16,268904.0,453821.0
2019-05-17,612446.0,1071704.0
2019-05-20,348085.0,624555.0
2019-05-21,227636.0,485340.0
2019-05-22,281609.0,593875.0
2019-05-23,517912.0,815053.0
2019-05-24,382191.0,571827.0
2019-05-28,250807.0,367082.0
2019-05-29,268090.0,405496.0
2019-05-30,185439.0,269738.0
2019-05-31,430811.0,620422.0
2019-06-03,292982.0,642514.0
2019-06-04,563438.0,840598.0
2019-06-05,409237.0,616289.0
2019-06-06,732286.0,1070594.0
2019-06-07,729162.0,999553.0
2019-06-10,302928.0,492044.0
2019-06-11,280156.0,504822.0
2019-06-12,365437.0,674821.0
2019-06-13,158004.0,366369.0
2019-06-14,178339.0,404336.0
2019-06-17,300399.0,634619.0
2019-06-18,387481.0,725009.0
2019-06-19,158772.0,339936.0
2019-06-20,313939.0,649197.0
2019-06-21,281572.0,634759.0
2019-06-24,249838.0,378567.0
2019-06-25,189806.0,299702.0
2019-06-26,347666.0,496211.0
2019-06-27,235030.0,362964.0
2019-06-28,341553.0,512753.0
2019-07-01,321804.0,488349.0
2019-07-02,377767.0,558388.0
2019-07-03,574779.0,817851.0
2019-07-05,426258.0,587195.0
2019-07-08,150214.0,229660.0
2019-07-09,264577.0,345391.0
2019-07-10,378475.0,496943.0
2019-07-11,311372.0,461013.0
2019-07-12,396490.0,563933.0
2019-07-15,400821.0,650954.0
2019-07-16,291904.0,402878.0
2019-07-17,371250.0,506146.0
2019-07-18,219194.0,295204.0
2019-07-19,367593.0,521094.0
2019-07-22,238272.0,330230.0
2019-07-23,232635.0,299846.0
2019-07-24,410122.0,544478.0
2019-07-25,542220.0,1086823.0
2019-07-26,330951.0,562336.0
2019-07-29,340027.0,512190.0
2019-07-30,282694.0,436141.0
2019-07-31,460104.0,668829.0
2019-08-01,435607.0,596601.0
2019-08-02,329704.0,472968.0
2019-08-05,318586.0,482558.0
2019-08-06,199366.0,284256.0
2019-08-07,226603.0,313832.0
2019-08-08,309444.0,413431.0
2019-08-09,235397.0,334115.0
2019-08-12,222394.0,318671.0
2019-08-13,366743.0,491805.0
2019-08-14,578858.0,879885.0
2019-08-15,447274.0,669087.0
2019-08-16,383893.0,531683.0
2019-08-19,349356.0,470046.0
2019-08-20,250578.0,311544.0
2019-08-21,554165.0,675306.0
2019-08-22,344789.0,434658.0
2019-08-23,622562.0,793715.0
2019-08-26,235890.0,324338.0
2019-08-27,309499.0,415726.0
2019-08-28,175583.0,245267.0
2019-08-29,393303.0,498777.0
2019-08-30,750454.0,1039140.0
2019-09-03,295711.0,423627.0
2019-09-04,370263.0,482012.0
2019-09-05,612921.0,756547.0
2019-09-06,332758.0,484464.0
2019-09-09,287885.0,414649.0
2019-09-10,462454.0,583606.0
2019-09-11,1073405.0,1357008.0
2019-09-12,820966.0,1163179.0
2019-09-13,505044.0,710541.0
2019-09-16,281770.0,469510.0
2019-09-17,310566.0,408977.0
2019-09-18,286997.0,473789.0
2019-09-19,331989.0,469116.0
2019-09-20,505523.0,808759.0
2019-09-23,316173.0,389937.0
2019-09-24,1034511.0,1399903.0
2019-09-25,681779.0,815845.0
2019-09-26,945806.0,1143657.0
2019-09-27,770921.0,1045248.0
2019-09-30,306376.0,434062.0
2019-10-01,517942.0,643933.0
2019-10-02,313036.0,425820.0
2019-10-03,877575.0,1211316.0
2019-10-04,537523.0,660732.0
2019-10-07,477535.0,585512.0
2019-10-08,623194.0,730321.0
2019-10-09,561775.0,668043.0
2019-10-10,378190.0,508393.0
2019-10-11,538270.0,723762.0
2019-10-14,591451.0,844492.0
2019-10-15,321443.0,490592.0
2019-10-16,459116.0,666532.0
2019-10-17,348794.0,446896.0
2019-10-18,356054.0,563052.0
2019-10-21,149315.0,206579.0
2019-10-22,141070.0,193441.0
2019-10-23,365256.0,490331.0
2019-10-24,1241305.0,1623103.0
2019-10-25,1488278.0,2106036.0
2019-10-28,733761.0,1090161.0
2019-10-29,443015.0,758609.0
2019-10-30,365058.0,593819.0
2019-10-31,234359.0,397027.0
2019-11-01,446334.0,703232.0
2019-11-04,384842.0,602866.0
2019-11-05,303774.0,515146.0
2019-11-06,497352.0,767804.0
2019-11-07,848397.0,1411254.0
2019-11-08,328781.0,559078.0
2019-11-11,329171.0,559819.0
2019-11-12,296621.0,528687.0
2019-11-13,211275.0,495391.0
2019-11-14,120600.0,399043.0
2019-11-15,171255.0,422051.0
2019-11-18,137010.0,295911.0
2019-11-19,280010.0,540007.0
2019-11-20,229617.0,423002.0
2019-11-21,169410.0,369025.0
2019-11-22,658823.0,1216052.0
2019-11-25,594496.0,1095733.0
2019-11-26,437809.0,774756.0
2019-11-27,284471.0,525936.0
2019-11-29,131576.0,332703.0
2019-12-02,246232.0,535636.0
2019-12-03,354459.0,723708.0
2019-12-04,176665.0,331694.0
2019-12-05,222461.0,403750.0
2019-12-06,367868.0,902700.0
2019-12-09,427501.0,898315.0
2019-12-10,490419.0,878188.0
2019-12-11,389198.0,739173.0
2019-12-12,466473.0,833743.0
2019-12-13,476499.0,824917.0
2019-12-16,921901.0,1764874.0
2019-12-17,506644.0,745538.0
2019-12-18,823802.0,1463381.0
2019-12-19,1040195.0,1776548.0
2019-12-20,830610.0,1432981.0
2019-12-23,853745.0,1372433.0
2019-12-24,472109.0,750136.0
2019-12-26,512145.0,910499.0
2019-12-27,585300.0,871081.0
2019-12-30,541428.0,865414.0
2019-12-31,432172.0,780684.0
2020-01-02,377464.0,827340.0
2020-01-03,928224.0,1492981.0
2020-01-06,419057.0,765271.0
2020-01-07,889089.0,1456460.0
2020-01-08,1537673.0,2438722.0
2020-01-09,1356010.0,2126564.0
2020-01-10,598265.0,1010011.0
2020-01-13,1153914.0,2140963.0
2020-01-14,1138100.0,1899034.0
2020-01-15,733465.0,1163100.0
2020-01-16,835729.0,1500449.0
2020-01-17,534436.0,1074671.0
2020-01-21,592705.0,1253393.0
2020-01-22,1236712.0,2606830.0
2020-01-23,744436.0,1524267.0
2020-01-24,533801.0,1173498.0
2020-01-27,499532.0,874376.0
2020-01-28,350548.0,683877.0
2020-01-29,540785.0,1099741.0
2020-01-30,968179.0,1892358.0
2020-01-31,768270.0,1386596.0
2020-02-03,1736377.0,2867635.0
2020-02-04,1994093.0,2947348.0
2020-02-05,1398302.0,2618477.0
2020-02-06,1149760.0,1994110.0
2020-02-07,601858.0,911710.0
2020-02-10,530917.0,1101140.0
2020-02-11,253855.0,546909.0
2020-02-12,319605.0,630498.0
2020-02-13,660268.0,1375985.0
2020-02-14,508225.0,975750.0
2020-02-18,607772.0,1004482.0
2020-02-19,891878.0,1498512.0
2020-02-20,779878.0,1237512.0
2020-02-21,583654.0,960002.0
2020-02-24,569177.0,817944.0
2020-02-25,544986.0,795696.0
2020-02-26,434883.0,705754.0
2020-02-27,675296.0,1240746.0
2020-02-28,859503.0,1517966.0
2020-03-02,836743.0,1367397.0
2020-03-03,940151.0,1388710.0
2020-03-04,630318.0,995494.0
2020-03-05,493267.0,794688.0
2020-03-06,702805.0,1220276.0
2020-03-09,743161.0,1442400.0
2020-03-10,580803.0,1110120.0
2020-03-11,799911.0,1279298.0
2020-03-12,653542.0,1494042.0
2020-03-13,791108.0,1792033.0
2020-03-16,565174.0,1454249.0
2020-03-17,708993.0,1687931.0
2020-03-18,917755.0,2078702.0
2020-03-19,1151985.0,2187211.0
2020-03-20,1765783.0,2664371.0
2020-03-23,802133.0,1376468.0
2020-03-24,1375000.0,2186566.0
2020-03-25,1364003.0,2000970.0
2020-03-26,1193843.0,1759474.0
2020-03-27,1167511.0,1684669.0
2020-03-30,694009.0,1141633.0
2020-03-31,1007453.0,1595384.0
